no.,stationid,start,id_start,end,id_end,pathkind,waykind,LocationHintStructuredHint,time
2,TaiwanStation_JianTanJiantan,exit,TaiwanStation_JianTanJiantan_1,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,between,WALKWAY,,20
2,TaiwanStation_JianTanJiantan,exit,TaiwanStation_JianTanJiantan_2,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,between,WALKWAY,,20
2,TaiwanStation_JianTanJiantan,exit,TaiwanStation_JianTanJiantan_3,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,between,WALKWAY,,10
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,ELEVATOR,,60
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,ELEVATOR,,60
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,from,ELEVATOR,PLATFORM_FRONT,60
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,from,ELEVATOR,PLATFORM_BACK,60
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,ELEVATOR,,90
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,ELEVATOR,,90
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,from,ELEVATOR,PLATFORM_BACK,90
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,from,ELEVATOR,PLATFORM_FRONT,90
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,ESCALATOR,,60
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,ESCALATOR,,60
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,from,ESCALATOR,PLATFORM_FRONT,60
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,from,ESCALATOR,PLATFORM_BACK,60
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,ESCALATOR,,60
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,ESCALATOR,,60
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,from,ESCALATOR,PLATFORM_BACK,60
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,from,ESCALATOR,PLATFORM_FRONT,60
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,ESCALATOR,,40
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,ESCALATOR,,40
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,from,ESCALATOR,PLATFORM_MIDDLE,40
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,from,ESCALATOR,PLATFORM_MIDDLE,40
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,STAIRS,,70
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,STAIRS,,70
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,from,STAIRS,PLATFORM_FRONT,70
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_1,from,STAIRS,PLATFORM_BACK,70
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,STAIRS,,70
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,STAIRS,,70
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,from,STAIRS,PLATFORM_MIDDLE,70
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_2,from,STAIRS,PLATFORM_MIDDLE,70
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,from,STAIRS,,50
2,TaiwanStation_JianTanJiantan,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,from,STAIRS,,50
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_R_dN,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,from,STAIRS,PLATFORM_MIDDLE,50
2,TaiwanStation_JianTanJiantan,platform,Platform_Platform_TaiwanJianTanJiantan_TaipeiRapidTransit,facility,TaiwanStation_JianTanJiantan_TicketGate_1F_3,from,STAIRS,PLATFORM_MIDDLE,50
3,TaiwanStation_YuanShanYuanshan,exit,TaiwanStation_YuanShanYuanshan_1,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,between,WALKWAY,,10
3,TaiwanStation_YuanShanYuanshan,exit,TaiwanStation_YuanShanYuanshan_2,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,between,WALKWAY,,10
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,from,ELEVATOR,,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,from,ELEVATOR,,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,from,ELEVATOR,PLATFORM_MIDDLE,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,from,ELEVATOR,PLATFORM_MIDDLE,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,from,ELEVATOR,,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,from,ELEVATOR,,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,from,ELEVATOR,PLATFORM_MIDDLE,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,from,ELEVATOR,PLATFORM_MIDDLE,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,from,ESCALATOR,,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,from,ESCALATOR,,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,from,ESCALATOR,PLATFORM_BACK,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_1,from,ESCALATOR,PLATFORM_FRONT,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,from,ESCALATOR,,50
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,from,ESCALATOR,,50
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,from,ESCALATOR,PLATFORM_FRONT,50
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,from,ESCALATOR,PLATFORM_BACK,50
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,from,STAIRS,,60
3,TaiwanStation_YuanShanYuanshan,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,from,STAIRS,,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_R_dN,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,from,STAIRS,PLATFORM_FRONT,60
3,TaiwanStation_YuanShanYuanshan,platform,Platform_Platform_TaiwanYuanShanYuanshan_TaipeiRapidTransit,facility,TaiwanStation_YuanShanYuanshan_TicketGate_1F_2,from,STAIRS,PLATFORM_BACK,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_1,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,between,WALKWAY,,10
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_2,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,between,WALKWAY,,10
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_3,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,between,WALKWAY,,10
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_4,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,between,WALKWAY,,10
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_5,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_1,between,STAIRS,,90
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_6,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_1,between,STAIRS,,90
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_7,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,between,ESCALATOR,,90
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_8,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,between,STAIRS,,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_9,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,between,STAIRS,,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_10,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,between,ELEVATOR,,75
4,TaiwanStation_MinQuanXiLuMinquanWRd,exit,TaiwanStation_MinQuanXiLuMinquanWRd_10,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,between,ESCALATOR,,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,between,ESCALATOR,,120
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,between,STAIRS,,300
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,between,ESCALATOR,,160
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,between,STAIRS,,340
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,between,WALKWAY,,25
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,between,WALKWAY,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_B2_2,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,between,WALKWAY,,25
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,ELEVATOR,,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,ELEVATOR,,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,from,ELEVATOR,PLATFORM_MIDDLE,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,from,ELEVATOR,PLATFORM_MIDDLE,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,ELEVATOR,,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,ELEVATOR,,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,from,ELEVATOR,PLATFORM_MIDDLE,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,from,ELEVATOR,PLATFORM_MIDDLE,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,from,ESCALATOR,PLATFORM_MIDDLE,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_1,from,ESCALATOR,PLATFORM_MIDDLE,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,from,ESCALATOR,PLATFORM_MIDDLE,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,from,ESCALATOR,PLATFORM_MIDDLE,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,STAIRS,,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,STAIRS,,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,from,STAIRS,PLATFORM_MIDDLE,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,facility,TaiwanStation_MinQuanXiLuMinquanWRd_TicketGate_1F_2,from,STAIRS,PLATFORM_MIDDLE,60
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,ELEVATOR,,100
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,ELEVATOR,,100
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,from,ELEVATOR,,110
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,from,ELEVATOR,,110
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ELEVATOR,PLATFORM_FRONT,100
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ELEVATOR,PLATFORM_BACK,100
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ELEVATOR,PLATFORM_FRONT,110
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ELEVATOR,PLATFORM_BACK,110
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,ESCALATOR,,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,ESCALATOR,,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ESCALATOR,PLATFORM_MIDDLE,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ESCALATOR,PLATFORM_MIDDLE,80
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ESCALATOR,PLATFORM_FRONT,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,ESCALATOR,PLATFORM_BACK,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,from,STAIRS,,75
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,from,STAIRS,,75
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,from,STAIRS,,55
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,from,STAIRS,,55
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Dsxyxtxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,STAIRS,PLATFORM_MIDDLE,75
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_R_dS,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,STAIRS,PLATFORM_MIDDLE,75
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,STAIRS,PLATFORM_FRONT,55
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_1,from,STAIRS,PLATFORM_BACK,55
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,from,ESCALATOR,,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_O_dW,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,from,ESCALATOR,PLATFORM_BACK,50
4,TaiwanStation_MinQuanXiLuMinquanWRd,platform,Platform_Platform_TaiwanMinQuanXiLuMinquanWRd_Zhxlxzxl_1,waypoint,TaiwanStation_MinQuanXiLuMinquanWRd_Concourse_B2_2,from,ESCALATOR,PLATFORM_FRONT,50
